N,trial,Majority,EBT,ProvOnly,DS-Trust,TrustPass,TP-NoDRM,TP-NoHealth,TP-NoUncertainty,TP-NoCRV,TP-NoProvenance,mean_evidence_received,mean_integrity_failure_rate
12,64,0.6222222222222222,0.8222222222222222,0.32222222222222224,0.9888888888888889,1.0,1.0,0.9111111111111111,1.0,1.0,0.9,1.0,0.13055555555555556
12,65,0.6777777777777778,0.8,0.37777777777777777,0.9444444444444444,1.0,0.9888888888888889,0.8888888888888888,1.0,1.0,0.8555555555555555,1.0,0.125
12,66,0.7111111111111111,0.7888888888888889,0.4,0.9777777777777777,1.0,1.0,0.8666666666666667,1.0,1.0,0.8444444444444444,1.0,0.11944444444444445
12,67,0.7888888888888889,0.8333333333333334,0.4111111111111111,0.9777777777777777,1.0,1.0,0.9,1.0,1.0,0.9666666666666667,1.0,0.11388888888888889
12,68,0.7111111111111111,0.7666666666666667,0.4111111111111111,0.9333333333333333,1.0,1.0,0.8444444444444444,1.0,1.0,0.8666666666666667,1.0,0.11388888888888889
12,69,0.6444444444444445,0.8777777777777778,0.36666666666666664,0.9888888888888889,1.0,1.0,0.8888888888888888,1.0,1.0,0.9555555555555556,1.0,0.11111111111111112
12,70,0.7111111111111111,0.7666666666666667,0.45555555555555555,0.9777777777777777,1.0,0.9888888888888889,0.8666666666666667,1.0,1.0,0.9,1.0,0.11574074074074074
12,71,0.5333333333333333,0.8,0.36666666666666664,0.9444444444444444,1.0,1.0,0.8555555555555555,1.0,1.0,0.8555555555555555,1.0,0.12314814814814816
12,72,0.6333333333333333,0.7888888888888889,0.4666666666666667,0.9888888888888889,1.0,1.0,0.9111111111111111,1.0,1.0,0.9222222222222223,1.0,0.12962962962962962
12,73,0.8333333333333334,0.8,0.4222222222222222,0.9555555555555556,1.0,1.0,0.8555555555555555,1.0,1.0,0.9222222222222223,1.0,0.11296296296296295
12,74,0.6555555555555556,0.8,0.43333333333333335,0.9777777777777777,1.0,1.0,0.9111111111111111,1.0,1.0,0.9,1.0,0.1148148148148148
12,75,0.7555555555555555,0.8333333333333334,0.3888888888888889,0.9555555555555556,1.0,1.0,0.8888888888888888,1.0,1.0,0.8777777777777778,1.0,0.12037037037037036
12,76,0.7555555555555555,0.8555555555555555,0.4888888888888889,0.9888888888888889,1.0,1.0,0.9111111111111111,1.0,1.0,0.9333333333333333,1.0,0.11111111111111113
12,77,0.8444444444444444,0.7666666666666667,0.36666666666666664,0.9666666666666667,1.0,1.0,0.9111111111111111,1.0,1.0,0.9111111111111111,1.0,0.11481481481481484
12,78,0.6222222222222222,0.7555555555555555,0.3,0.9555555555555556,1.0,1.0,0.8333333333333334,1.0,1.0,0.8555555555555555,1.0,0.10462962962962964
12,79,0.6666666666666666,0.7,0.2777777777777778,0.9444444444444444,0.9888888888888889,0.9777777777777777,0.8333333333333334,0.9888888888888889,1.0,0.8222222222222222,1.0,0.14814814814814817
25,0,0.7555555555555555,0.8777777777777778,0.28888888888888886,0.9888888888888889,1.0,1.0,0.9666666666666667,1.0,1.0,0.9555555555555556,1.0,0.11911111111111111
25,1,0.8222222222222222,0.8777777777777778,0.45555555555555555,0.9888888888888889,1.0,1.0,0.9333333333333333,1.0,1.0,0.9444444444444444,1.0,0.11866666666666666
25,2,0.8333333333333334,0.9,0.4888888888888889,1.0,1.0,1.0,0.9555555555555556,1.0,1.0,0.9555555555555556,1.0,0.12177777777777776
25,3,0.7666666666666667,0.8555555555555555,0.34444444444444444,1.0,1.0,1.0,0.9555555555555556,1.0,1.0,0.9555555555555556,1.0,0.1297777777777778
25,4,0.8666666666666667,0.9,0.45555555555555555,1.0,1.0,1.0,0.9666666666666667,1.0,1.0,0.9555555555555556,1.0,0.11822222222222221
25,5,0.8555555555555555,0.9333333333333333,0.4888888888888889,0.9777777777777777,1.0,1.0,0.9555555555555556,1.0,1.0,1.0,1.0,0.11066666666666666
25,6,0.7888888888888889,0.9111111111111111,0.4,0.9777777777777777,1.0,1.0,0.9333333333333333,1.0,1.0,0.9777777777777777,1.0,0.10266666666666666
25,7,0.9,0.8888888888888888,0.43333333333333335,1.0,1.0,1.0,0.9666666666666667,1.0,1.0,0.9666666666666667,1.0,0.12222222222222222
25,8,0.8111111111111111,0.8666666666666667,0.4666666666666667,1.0,1.0,1.0,0.9666666666666667,1.0,1.0,0.9333333333333333,1.0,0.128
25,9,0.8666666666666667,0.8666666666666667,0.4222222222222222,0.9888888888888889,1.0,1.0,0.9444444444444444,1.0,1.0,0.9888888888888889,1.0,0.11422222222222224
25,10,0.7666666666666667,0.8555555555555555,0.34444444444444444,0.9888888888888889,1.0,1.0,0.9444444444444444,1.0,1.0,0.9555555555555556,1.0,0.1111111111111111
25,11,0.8,0.9,0.4,1.0,1.0,1.0,0.9777777777777777,1.0,1.0,0.9555555555555556,1.0,0.13111111111111112
25,12,0.8444444444444444,0.8777777777777778,0.5333333333333333,0.9777777777777777,1.0,1.0,0.9666666666666667,1.0,1.0,0.9555555555555556,1.0,0.12044444444444444
25,13,0.8333333333333334,0.9,0.43333333333333335,0.9777777777777777,1.0,1.0,0.9333333333333333,1.0,1.0,0.9666666666666667,1.0,0.11999999999999998
25,14,0.8333333333333334,0.8555555555555555,0.4111111111111111,0.9888888888888889,1.0,1.0,0.9444444444444444,1.0,1.0,0.9555555555555556,1.0,0.10844444444444443
25,15,0.8555555555555555,0.9333333333333333,0.36666666666666664,0.9888888888888889,1.0,1.0,0.9777777777777777,1.0,1.0,0.9777777777777777,1.0,0.12444444444444445
25,16,0.8,0.8888888888888888,0.3111111111111111,0.9888888888888889,1.0,1.0,0.9555555555555556,1.0,1.0,0.9666666666666667,1.0,0.12355555555555556
25,17,0.8555555555555555,0.9444444444444444,0.4888888888888889,0.9888888888888889,1.0,1.0,0.9777777777777777,1.0,1.0,0.9666666666666667,1.0,0.12133333333333332
25,18,0.8444444444444444,0.8666666666666667,0.4111111111111111,0.9777777777777777,1.0,1.0,0.9555555555555556,1.0,1.0,0.9777777777777777,1.0,0.12222222222222222
25,19,0.8666666666666667,0.9222222222222223,0.4888888888888889,1.0,1.0,1.0,0.9444444444444444,1.0,1.0,0.9666666666666667,1.0,0.11644444444444445
25,20,0.7333333333333333,0.8333333333333334,0.4,0.9888888888888889,1.0,1.0,0.9444444444444444,1.0,1.0,0.9333333333333333,1.0,0.12844444444444444
25,21,0.8555555555555555,0.8555555555555555,0.43333333333333335,1.0,1.0,1.0,0.9555555555555556,1.0,1.0,0.9555555555555556,1.0,0.12088888888888888
25,22,0.7555555555555555,0.8222222222222222,0.35555555555555557,0.9888888888888889,1.0,1.0,0.9444444444444444,1.0,1.0,0.9444444444444444,1.0,0.12355555555555556
25,23,0.7555555555555555,0.8555555555555555,0.36666666666666664,0.9777777777777777,1.0,1.0,0.9111111111111111,1.0,1.0,0.9111111111111111,1.0,0.12044444444444444
25,24,0.8222222222222222,0.9,0.35555555555555557,1.0,1.0,1.0,1.0,1.0,1.0,0.9555555555555556,1.0,0.12488888888888888
25,25,0.7666666666666667,0.9222222222222223,0.3888888888888889,0.9888888888888889,1.0,1.0,0.9555555555555556,1.0,1.0,0.9666666666666667,1.0,0.1271111111111111
25,26,0.8222222222222222,0.8888888888888888,0.4666666666666667,0.9666666666666667,1.0,1.0,0.9555555555555556,1.0,1.0,0.9555555555555556,1.0,0.1191111111111111
25,27,0.8444444444444444,0.9444444444444444,0.5111111111111111,0.9888888888888889,1.0,1.0,0.9666666666666667,1.0,1.0,0.9888888888888889,1.0,0.1151111111111111
25,28,0.8111111111111111,0.8777777777777778,0.4,0.9777777777777777,1.0,1.0,0.9444444444444444,1.0,1.0,0.9444444444444444,1.0,0.11911111111111111
25,29,0.8222222222222222,0.9333333333333333,0.4888888888888889,0.9888888888888889,1.0,1.0,0.9444444444444444,1.0,1.0,0.9555555555555556,1.0,0.116
25,30,0.8444444444444444,0.9222222222222223,0.4444444444444444,1.0,1.0,1.0,0.9666666666666667,1.0,1.0,0.9777777777777777,1.0,0.11955555555555555
25,31,0.7888888888888889,0.8666666666666667,0.32222222222222224,0.9777777777777777,1.0,1.0,0.9222222222222223,1.0,1.0,0.9444444444444444,1.0,0.11866666666666667
25,32,0.8333333333333334,0.9111111111111111,0.4444444444444444,1.0,1.0,1.0,0.9555555555555556,1.0,1.0,0.9888888888888889,1.0,0.11999999999999998
25,33,0.8111111111111111,0.9,0.4666666666666667,1.0,1.0,1.0,0.9555555555555556,1.0,1.0,0.9444444444444444,1.0,0.12355555555555556
25,34,0.8888888888888888,0.9222222222222223,0.4777777777777778,1.0,1.0,1.0,0.9888888888888889,1.0,1.0,0.9888888888888889,1.0,0.11911111111111111
25,35,0.8222222222222222,0.9,0.35555555555555557,1.0,1.0,1.0,0.9555555555555556,1.0,1.0,0.9666666666666667,1.0,0.12088888888888888
25,36,0.8,0.9,0.4111111111111111,0.9888888888888889,1.0,1.0,0.9666666666666667,1.0,1.0,0.9666666666666667,1.0,0.11600000000000002
25,37,0.8333333333333334,0.9222222222222223,0.5111111111111111,0.9777777777777777,1.0,1.0,0.9666666666666667,1.0,1.0,0.9777777777777777,1.0,0.11733333333333333
25,38,0.8333333333333334,0.9,0.6,0.9888888888888889,1.0,1.0,0.9666666666666667,1.0,1.0,0.9555555555555556,1.0,0.128
25,39,0.8222222222222222,0.9111111111111111,0.43333333333333335,0.9777777777777777,1.0,1.0,0.9444444444444444,1.0,1.0,0.9777777777777777,1.0,0.11333333333333334
25,40,0.8444444444444444,0.9333333333333333,0.4444444444444444,1.0,1.0,1.0,0.9777777777777777,1.0,1.0,0.9888888888888889,1.0,0.12355555555555556
25,41,0.7666666666666667,0.8666666666666667,0.37777777777777777,0.9777777777777777,1.0,1.0,0.9444444444444444,1.0,1.0,0.9444444444444444,1.0,0.12844444444444447
25,42,0.8,0.9333333333333333,0.4222222222222222,0.9888888888888889,1.0,1.0,0.9555555555555556,1.0,1.0,0.9777777777777777,1.0,0.11555555555555556
25,43,0.8,0.8444444444444444,0.43333333333333335,0.9777777777777777,1.0,1.0,0.9444444444444444,1.0,1.0,0.9,1.0,0.11866666666666666
25,44,0.8111111111111111,0.9111111111111111,0.4111111111111111,1.0,1.0,1.0,0.9777777777777777,1.0,1.0,0.9666666666666667,1.0,0.12666666666666668
25,45,0.7888888888888889,0.8888888888888888,0.5111111111111111,0.9777777777777777,1.0,1.0,0.9444444444444444,1.0,1.0,0.9777777777777777,1.0,0.12711111111111112
25,46,0.8,0.8888888888888888,0.5,1.0,1.0,1.0,0.9333333333333333,1.0,1.0,0.9666666666666667,1.0,0.11688888888888889
25,47,0.8555555555555555,0.9222222222222223,0.4888888888888889,0.9777777777777777,1.0,1.0,0.9555555555555556,1.0,1.0,0.9888888888888889,1.0,0.11422222222222224
25,48,0.8,0.9111111111111111,0.43333333333333335,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,0.9888888888888889,1.0,0.11999999999999998
25,49,0.7888888888888889,0.8888888888888888,0.37777777777777777,0.9888888888888889,1.0,1.0,0.9555555555555556,1.0,1.0,0.9666666666666667,1.0,0.12222222222222222
25,50,0.8333333333333334,0.9,0.35555555555555557,0.9888888888888889,1.0,1.0,0.9555555555555556,1.0,1.0,0.9888888888888889,1.0,0.12177777777777778
25,51,0.7333333333333333,0.7777777777777778,0.35555555555555557,1.0,1.0,1.0,0.9333333333333333,1.0,1.0,0.9111111111111111,1.0,0.11377777777777778
25,52,0.8666666666666667,0.9222222222222223,0.4444444444444444,0.9777777777777777,1.0,1.0,0.9555555555555556,1.0,1.0,0.9555555555555556,1.0,0.12177777777777776
25,53,0.8555555555555555,0.9,0.5,0.9888888888888889,1.0,1.0,0.9555555555555556,1.0,1.0,0.9777777777777777,1.0,0.11822222222222221
25,54,0.7444444444444445,0.9,0.4888888888888889,0.9888888888888889,1.0,1.0,0.9222222222222223,1.0,1.0,0.9777777777777777,1.0,0.11422222222222222
25,55,0.8333333333333334,0.9,0.4,0.9777777777777777,1.0,1.0,0.9444444444444444,1.0,1.0,0.9444444444444444,1.0,0.12044444444444444
25,56,0.8333333333333334,0.8666666666666667,0.4888888888888889,0.9777777777777777,1.0,1.0,0.9444444444444444,1.0,1.0,0.9666666666666667,1.0,0.11599999999999998
25,57,0.8333333333333334,0.9,0.4777777777777778,0.9888888888888889,1.0,1.0,0.9333333333333333,1.0,1.0,0.9666666666666667,1.0,0.128
25,58,0.9,0.9222222222222223,0.5,0.9888888888888889,1.0,1.0,0.9777777777777777,1.0,1.0,0.9888888888888889,1.0,0.12444444444444443
25,59,0.8555555555555555,0.8555555555555555,0.3888888888888889,0.9888888888888889,1.0,1.0,0.9444444444444444,1.0,1.0,0.9333333333333333,1.0,0.11999999999999998
25,60,0.7555555555555555,0.8444444444444444,0.36666666666666664,0.9666666666666667,1.0,1.0,0.9222222222222223,1.0,1.0,0.9444444444444444,1.0,0.1288888888888889
25,61,0.8333333333333334,0.9222222222222223,0.5666666666666667,0.9888888888888889,1.0,1.0,0.9666666666666667,1.0,1.0,0.9777777777777777,1.0,0.12311111111111112
25,62,0.7777777777777778,0.8222222222222222,0.3111111111111111,1.0,1.0,1.0,0.9444444444444444,1.0,1.0,0.9111111111111111,1.0,0.12222222222222225
25,63,0.8222222222222222,0.8888888888888888,0.4111111111111111,1.0,1.0,1.0,0.9666666666666667,1.0,1.0,0.9666666666666667,1.0,0.1262222222222222
25,64,0.7555555555555555,0.8333333333333334,0.43333333333333335,0.9888888888888889,1.0,1.0,0.9555555555555556,1.0,1.0,0.9444444444444444,1.0,0.13022222222222224
25,65,0.8555555555555555,0.8666666666666667,0.5555555555555556,0.9888888888888889,1.0,1.0,0.9555555555555556,1.0,1.0,0.9555555555555556,1.0,0.12444444444444444
25,66,0.8222222222222222,0.8888888888888888,0.5444444444444444,0.9888888888888889,1.0,1.0,0.9444444444444444,1.0,1.0,0.9777777777777777,1.0,0.112
25,67,0.9111111111111111,0.9222222222222223,0.4777777777777778,1.0,1.0,1.0,0.9777777777777777,1.0,1.0,0.9666666666666667,1.0,0.11244444444444444
25,68,0.8444444444444444,0.8888888888888888,0.4666666666666667,0.9888888888888889,1.0,1.0,0.9555555555555556,1.0,1.0,0.9444444444444444,1.0,0.11466666666666667
25,69,0.8333333333333334,0.8888888888888888,0.4111111111111111,1.0,1.0,1.0,0.9777777777777777,1.0,1.0,0.9777777777777777,1.0,0.11777777777777776
25,70,0.8222222222222222,0.8888888888888888,0.3,0.9888888888888889,1.0,1.0,0.9555555555555556,1.0,1.0,0.9555555555555556,1.0,0.12844444444444444
25,71,0.7555555555555555,0.9111111111111111,0.45555555555555555,0.9888888888888889,1.0,1.0,0.9555555555555556,1.0,1.0,0.9777777777777777,1.0,0.11911111111111111
25,72,0.8111111111111111,0.9,0.3888888888888889,0.9888888888888889,1.0,1.0,0.9444444444444444,1.0,1.0,0.9666666666666667,1.0,0.11955555555555555
25,73,0.8333333333333334,0.9111111111111111,0.4222222222222222,1.0,1.0,1.0,0.9666666666666667,1.0,1.0,0.9666666666666667,1.0,0.1173333333333333
25,74,0.7666666666666667,0.8222222222222222,0.4111111111111111,0.9888888888888889,1.0,1.0,0.9888888888888889,1.0,1.0,0.9222222222222223,1.0,0.12488888888888887
25,75,0.8222222222222222,0.9,0.4666666666666667,0.9888888888888889,1.0,1.0,0.9666666666666667,1.0,1.0,0.9777777777777777,1.0,0.12177777777777776
25,76,0.8,0.8888888888888888,0.4444444444444444,0.9888888888888889,1.0,1.0,0.9666666666666667,1.0,1.0,0.9666666666666667,1.0,0.12533333333333332
25,77,0.7666666666666667,0.9,0.36666666666666664,0.9777777777777777,1.0,1.0,0.9444444444444444,1.0,1.0,0.9555555555555556,1.0,0.1257777777777778
25,78,0.8,0.8555555555555555,0.4111111111111111,0.9777777777777777,1.0,1.0,0.9666666666666667,1.0,1.0,0.9666666666666667,1.0,0.12488888888888885
25,79,0.8333333333333334,0.9,0.3333333333333333,0.9777777777777777,1.0,1.0,0.9333333333333333,1.0,1.0,0.9777777777777777,1.0,0.11911111111111111
