packet_loss,trial,TrustPass,Majority,EBT,mean_evidence_received
0.4,51,0.9666666666666667,0.7222222222222222,0.7111111111111111,0.6129629629629629
0.4,52,0.9666666666666667,0.5888888888888889,0.7222222222222222,0.6000000000000001
0.4,53,0.9444444444444444,0.6444444444444445,0.7777777777777778,0.5824074074074075
0.4,54,0.9444444444444444,0.5777777777777777,0.7555555555555555,0.5657407407407409
0.4,55,0.9444444444444444,0.6333333333333333,0.8,0.5935185185185186
0.4,56,0.9666666666666667,0.6888888888888889,0.6888888888888889,0.5787037037037037
0.4,57,0.9666666666666667,0.6888888888888889,0.7777777777777778,0.6074074074074073
0.4,58,0.9777777777777777,0.7333333333333333,0.7444444444444445,0.5944444444444444
0.4,59,0.9222222222222223,0.5888888888888889,0.7111111111111111,0.5888888888888889
0.4,60,0.9555555555555556,0.5111111111111111,0.7222222222222222,0.5907407407407407
0.4,61,0.8888888888888888,0.6555555555555556,0.6888888888888889,0.5981481481481481
0.4,62,0.9666666666666667,0.6222222222222222,0.7111111111111111,0.612037037037037
0.4,63,0.9444444444444444,0.6444444444444445,0.7111111111111111,0.6231481481481482
0.4,64,0.9555555555555556,0.5777777777777777,0.6111111111111112,0.5925925925925924
0.4,65,0.9444444444444444,0.7111111111111111,0.7666666666666667,0.5851851851851851
0.4,66,0.9666666666666667,0.6666666666666666,0.7777777777777778,0.5740740740740741
0.4,67,0.9666666666666667,0.5333333333333333,0.6777777777777778,0.6129629629629633
0.4,68,0.9666666666666667,0.6333333333333333,0.7333333333333333,0.5814814814814816
0.4,69,0.9,0.5555555555555556,0.6777777777777778,0.5768518518518518
0.4,70,0.9444444444444444,0.5777777777777777,0.6111111111111112,0.5861111111111111
0.4,71,0.9666666666666667,0.5444444444444444,0.7222222222222222,0.6
0.4,72,0.9222222222222223,0.6777777777777778,0.7,0.5703703703703703
0.4,73,0.9555555555555556,0.6,0.6888888888888889,0.5972222222222221
0.4,74,0.9444444444444444,0.6333333333333333,0.7333333333333333,0.5944444444444446
0.4,75,0.9777777777777777,0.5444444444444444,0.7222222222222222,0.6
0.4,76,0.9444444444444444,0.5888888888888889,0.6777777777777778,0.5583333333333332
0.4,77,0.9666666666666667,0.6555555555555556,0.7222222222222222,0.6083333333333332
0.4,78,0.9666666666666667,0.5888888888888889,0.7222222222222222,0.6074074074074075
0.4,79,0.9222222222222223,0.6555555555555556,0.6222222222222222,0.5833333333333334
0.5,0,0.9222222222222223,0.6888888888888889,0.7555555555555555,0.5101851851851852
0.5,1,0.9222222222222223,0.5777777777777777,0.6444444444444445,0.49444444444444446
0.5,2,0.9111111111111111,0.5888888888888889,0.6111111111111112,0.4972222222222222
0.5,3,0.9111111111111111,0.5111111111111111,0.6333333333333333,0.5092592592592593
0.5,4,0.9222222222222223,0.5666666666666667,0.7222222222222222,0.4842592592592592
0.5,5,0.9555555555555556,0.6555555555555556,0.7,0.5064814814814815
0.5,6,0.8888888888888888,0.5333333333333333,0.6555555555555556,0.5092592592592592
0.5,7,0.8777777777777778,0.5333333333333333,0.6111111111111112,0.500925925925926
0.5,8,0.9333333333333333,0.7111111111111111,0.7888888888888889,0.5083333333333333
0.5,9,0.9333333333333333,0.5333333333333333,0.6555555555555556,0.5333333333333333
0.5,10,0.9222222222222223,0.6222222222222222,0.6888888888888889,0.4962962962962963
0.5,11,0.9333333333333333,0.5555555555555556,0.7666666666666667,0.48055555555555557
0.5,12,0.9222222222222223,0.6333333333333333,0.6666666666666666,0.4962962962962963
0.5,13,0.9222222222222223,0.6555555555555556,0.6333333333333333,0.49166666666666664
0.5,14,0.9111111111111111,0.5222222222222223,0.6111111111111112,0.4990740740740741
0.5,15,0.9666666666666667,0.5666666666666667,0.7111111111111111,0.5101851851851852
0.5,16,0.9333333333333333,0.4222222222222222,0.5333333333333333,0.5083333333333333
0.5,17,0.9777777777777777,0.6444444444444445,0.7,0.5083333333333333
0.5,18,0.9555555555555556,0.7555555555555555,0.7111111111111111,0.4981481481481482
0.5,19,0.9444444444444444,0.6222222222222222,0.7111111111111111,0.4796296296296296
0.5,20,0.9777777777777777,0.6,0.7444444444444445,0.5074074074074073
0.5,21,0.9111111111111111,0.6666666666666666,0.6666666666666666,0.47222222222222227
0.5,22,0.9,0.5888888888888889,0.6888888888888889,0.513888888888889
0.5,23,0.9444444444444444,0.6666666666666666,0.7555555555555555,0.5
0.5,24,0.8666666666666667,0.7444444444444445,0.6777777777777778,0.5018518518518519
0.5,25,0.9666666666666667,0.7111111111111111,0.6111111111111112,0.5018518518518519
0.5,26,0.9222222222222223,0.5666666666666667,0.6666666666666666,0.48981481481481487
0.5,27,0.9444444444444444,0.4777777777777778,0.7,0.4935185185185186
0.5,28,0.9444444444444444,0.6777777777777778,0.6888888888888889,0.4962962962962963
0.5,29,0.9111111111111111,0.6555555555555556,0.6777777777777778,0.4870370370370371
0.5,30,0.9555555555555556,0.5777777777777777,0.6666666666666666,0.48703703703703705
0.5,31,0.8666666666666667,0.45555555555555555,0.6777777777777778,0.4907407407407407
0.5,32,0.9,0.7666666666666667,0.7,0.4925925925925926
0.5,33,0.9111111111111111,0.4777777777777778,0.6111111111111112,0.46666666666666673
0.5,34,0.9333333333333333,0.6777777777777778,0.6555555555555556,0.4953703703703704
0.5,35,0.9666666666666667,0.6777777777777778,0.7555555555555555,0.5092592592592592
0.5,36,0.9222222222222223,0.6444444444444445,0.7,0.5185185185185185
0.5,37,1.0,0.7222222222222222,0.7333333333333333,0.5055555555555554
0.5,38,0.9,0.5333333333333333,0.7666666666666667,0.49444444444444446
0.5,39,0.9333333333333333,0.5888888888888889,0.7666666666666667,0.5185185185185186
0.5,40,0.9333333333333333,0.5333333333333333,0.6777777777777778,0.5101851851851852
0.5,41,0.9222222222222223,0.6555555555555556,0.7,0.4592592592592592
0.5,42,0.9555555555555556,0.6111111111111112,0.6777777777777778,0.4777777777777778
0.5,43,0.9555555555555556,0.6777777777777778,0.6555555555555556,0.49907407407407417
0.5,44,0.9666666666666667,0.7666666666666667,0.6777777777777778,0.5046296296296295
0.5,45,0.8888888888888888,0.6222222222222222,0.6777777777777778,0.5000000000000001
0.5,46,0.9444444444444444,0.6888888888888889,0.6888888888888889,0.47777777777777775
0.5,47,0.9555555555555556,0.6444444444444445,0.6888888888888889,0.5277777777777778
0.5,48,0.9333333333333333,0.5444444444444444,0.7222222222222222,0.487962962962963
0.5,49,0.9222222222222223,0.6888888888888889,0.7333333333333333,0.4972222222222222
0.5,50,0.9,0.5111111111111111,0.6666666666666666,0.475925925925926
0.5,51,0.9555555555555556,0.7333333333333333,0.7333333333333333,0.5314814814814814
0.5,52,0.9333333333333333,0.6222222222222222,0.6444444444444445,0.48796296296296293
0.5,53,0.9222222222222223,0.5888888888888889,0.7333333333333333,0.48703703703703705
0.5,54,0.9,0.6,0.6666666666666666,0.46944444444444433
0.5,55,0.9333333333333333,0.5333333333333333,0.7555555555555555,0.5055555555555555
0.5,56,0.9222222222222223,0.7,0.6555555555555556,0.46944444444444444
0.5,57,0.9333333333333333,0.6333333333333333,0.7222222222222222,0.5083333333333334
0.5,58,0.9777777777777777,0.7666666666666667,0.7222222222222222,0.4907407407407407
0.5,59,0.8888888888888888,0.5777777777777777,0.6555555555555556,0.4879629629629629
0.5,60,0.9222222222222223,0.5222222222222223,0.6888888888888889,0.49351851851851863
0.5,61,0.8777777777777778,0.6444444444444445,0.6555555555555556,0.5027777777777778
0.5,62,0.9333333333333333,0.5333333333333333,0.7,0.5157407407407407
0.5,63,0.9444444444444444,0.7111111111111111,0.7555555555555555,0.5203703703703704
0.5,64,0.9222222222222223,0.5666666666666667,0.6111111111111112,0.4861111111111111
0.5,65,0.8888888888888888,0.6222222222222222,0.6333333333333333,0.4888888888888889
0.5,66,0.9444444444444444,0.6888888888888889,0.7333333333333333,0.48148148148148157
0.5,67,0.9444444444444444,0.5333333333333333,0.6666666666666666,0.5166666666666667
0.5,68,0.9333333333333333,0.6222222222222222,0.6666666666666666,0.46574074074074073
0.5,69,0.9,0.5222222222222223,0.6888888888888889,0.4796296296296296
0.5,70,0.9111111111111111,0.5333333333333333,0.5888888888888889,0.47962962962962963
0.5,71,0.9111111111111111,0.5111111111111111,0.7222222222222222,0.4972222222222223
0.5,72,0.9111111111111111,0.6888888888888889,0.6,0.47222222222222227
0.5,73,0.9111111111111111,0.5666666666666667,0.6222222222222222,0.49074074074074076
0.5,74,0.9222222222222223,0.6111111111111112,0.6888888888888889,0.5101851851851852
0.5,75,0.9444444444444444,0.5888888888888889,0.6777777777777778,0.5055555555555555
0.5,76,0.9444444444444444,0.5777777777777777,0.6666666666666666,0.46574074074074073
0.5,77,0.9555555555555556,0.6333333333333333,0.7222222222222222,0.5009259259259259
0.5,78,0.9333333333333333,0.5555555555555556,0.6777777777777778,0.5138888888888888
0.5,79,0.8888888888888888,0.6888888888888889,0.5777777777777777,0.48611111111111105
